plylstSeq,title,tag,like,songIds
517928149,최신가요 플레이리스트 2022년 11월 30일 발매 최신곡, #최신가요 #11월30일 #11월30일신곡 #11월신곡 #오늘신곡모음 #케이팝 #발라드 #댄스 #힙합 #알앤비 ,3,35875407 35878349 35876899 35878072 35877418 35875972 35879781 35875356 35876545 35877455 35876874 35877416 35876876 35875361 35875359 35875048 35878029 35876912 35878382 35877326 35878055
100129368,♥들어도 들어도 좋은노래♥, #발라드 ,6231,2109952 2223050 1614346 1671660 111615 1524211 2745183 1727623 860581 1115207 1858074 429854 2334208 1875799 510794 1492525 1645091 518094 985478 2733251 1502237 2967768 1145088 2109951 1077392 1492287 997301 1754586 2793076 1028266 1646651 1896448 897930 2109949 2782664 1646653 1575132 2159384 2555049 1646647 481194 1574696 1742139 2523764 2774967 2953350 3018898 2697459 2194548 419638
433793380,추억의 2000년대~ 한국 영화 OST, #한국영화 #OST #2000년대 #감성 #추억 #발라드 #겨울 ,314,418168 1975152 108045 30113972 7877288 1525533 1124439 5443139 1525541 621944 532165 621812 2296591 515088 602368 1119322 509521 5546923 931958 30712436 1046282 601492 1046278 30331575 1525535 1622520 532450 5578687 2517760 1459607 489094 3062619 3052573 1975150 621915 1569163 532171 5526853 489091 159709 8089414
101604109,지나가는 시간.. 또 한해를 보내며, #발라드 ,734,5524423 3038490 1589050 4172965 317829 4296990 4316862 4287455 1797713 4191054 4202513 4322348 4285314 2949854 3645650 4163613 4262076 3777042 4262074 1590172 4066847 2211097 2994362 3610158 3684624 3360476 3521822 1675483 3441133 1110888 432847 931932 684952 1617852 1934996 2954161 3400661 2999494 3171457 3164052 3053257 1918226 3069549 3645648 1734171 518092 3016958 1764594 4322351 1631928
101519205,* 기분전환&드라이브♪ *, #기분전환 #드라이브 ,9220,9628337 9642999 9645657 8301256 9637758 9612733 9625738 8173953 7864959 4366151 8016327 8287788 5397310 4664900 5815537 8254244 9629737 8301249 8105243 4612918 7847865 8302274 8181756 9613173 9612732 9604584 4071 4366120 8143974 8259405 8308231 8304594 9606657 8136091 9609541 8204539 3915843 8305985 8178281 9603276 7842522 5790011 5625055 8241356 8172221 8138828 7916048 8042243 7885660
521743896,최신가요 플레이리스트 2023년 3월 4일 발매 최신곡, #3월4일 #오늘신곡모음 #최신가요 #3월4일신곡 #3월신곡 #케이팝 #발라드 #댄스 #힙합 #알앤비 ,6,36243162 36243558 36242673 36243152 36243150 36243187 36243683 36196761 36243148 36243306 36243709 36243307 36242416 36243146 36196720
101593291,달달하고 사랑스런 노래, #사랑 #설렘 #달콤 #달달 #연애 #커플 #데이트 #Pop #인디 ,4808,33601793 33531322 33483664 33505676 33388350 33447602 32621521 33211884 33375053 33347390 33343135 3764564 1941444 33189664 33067486 33035001 33047189 33028000 32979985 32993976 31052294 8168347 8053158 32924140 30157549 31653436 32885962 32835706 32696461 32763181 32790196 32775920 32794652 32728383 32640162 30984859 31840779 32612205 32600565 30382225 30875537 32554006 2573848 32513989 32143243 32468970 30680909 32479376 32471853 32475504
446452771,"조용한 밤 , 듣기 좋은 감성 노래", #밤 #새벽 #드라이브 #새벽감성 #감수성 #산책 #휴식 #카페 ,5022,32677267 33742930 34951480 35186312 36334315 33639326 32908666 33825286 34547880 33214673 35151375 34809538 32813422 34523418 35003356 35307456 35060829 34095313 34753369 35553933 34036841 34627862 33029521 35693007 34874460 34669908 33013432 34119233 34958116 34762293 34913565 33224481 31532695 32291430 30445993 32251839 32697708 34500931 33379903 33340514 32158963 33264943 33680289 32917449 33240851 33871457 34714348 34055256 34035201 33175764
402388764,추억돋는 리메이크, #추억 #회상 #기분전환 ,1352,1789552 3492979 5619128 7712 3666573 4095276 2686248 1322986 2525954 4864239 3354485 3868357 851425 1147495 3779973 1928224 842627 930977 4498637 665231 3783707 2932749 1494311 4645220 4232019 5485393 1964756 1836102 1509570 507484 4300699 2703064 4646573 3314274 525328 2517764 4058503 3986231 457647 4779294 3948961 2605840 457638 1045770 609613 3020966 1860959 534002 1629574 4176871
415828654,"잠 못 이루는 밤 새벽, 감성 한 스푼", #밤 #감성 #새벽 #잔잔한 #휴식 #편안한 #힐링 #새벽감성 ,2953,34701996 33283535 33831963 35624152 35564570 33343135 33373848 35553933 35668510 32588658 32943355 33067994 32742942 32996321 33301174 32928206 32911822 34627862 32791410 34748940 32768435 33257156 32760098 32874122 32640111 32908807 32626738 32602999 32996218 32457894 31435682 32129920 32479459 32464066 32939042 33125550 32442727 34055256 34603517 32398129 32400135 32247355 32342569 32318138 32207082 31584295 32911750 33855085 32328655 32225444
494067528,뚝디DJ 역사편 : 역사를 잊은 민족에게 미래는 없다, #역사 #특별한날 #역사적인날 #625 #815 #독립운동 #3월1일 #삼일절 #518 ,16,35879545 35879546 35879547 35879548 35879550 35879551 35879552 35879554 35879555 35879556 35879557 35879558 35879559 35879560 35879561 33165820 2291979 2291981 5454426 31629477 8033816 8033793 30179089 30179092 84785 31579863 31619421 31619420 31619419 4796422 4796424 4796425 4796426 4796429 4796428 4796430 4796431 927021 927022 927023 927024 927025 927026 927027 927028 927029 927030 927031 927032 927033
414232371,레트로 감성 물씬. 지금 들어도 좋은 8090년대 노래들., #부모님 #80년대 #추억 #회상 #귀성길 #7080 #응답하라 #8090 #레트로 ,2382,57618 189686 4344560 76723 52195 1878294 1017063 1136800 65380 91396 195545 482498 608222 1418635 1138815 986980 65727 51431 8009716 76683 1053842 1003072 2506705 3947421 1551813 4402365 3560411 1184317 8034220 1726827 48055 48561 1620554 60872 77013 91435 1027891 50627 54376 51471 91135 60876 1698660 68932 1110888 49933 27189 3328252 3403850 2521267
100073287,남자의눈물Part 2, #발라드 ,14,1831909 1145089 444956 38446 1500204 1810481 1849816 1849824 1849830 1649190 1839321 1839330 1835201 1949853 843730 527578 505539 104801 1114187 528573 90368 527583 314402 439947 421379 90434 531602 425760 2093454 978618 842585 1085876 1046282 62458 517708
